0,0.0,4.0,8.0,12.0,16.0,20.0,24.0,28.0,32.0,36.0,40.0,44.0
AT1G01050.1,-0.6258718461060547,-1.0810604929006347,-1.311245028519465,0.33045068027423813,1.4470258508962435,0.7598848284726932,-0.24555394329457494,-1.0190350044232745,-1.1014217522195417,0.5866977462324582,1.7340338665318586,0.5260950950560606
AT1G01060.1,0.41653199678402303,0.6247616396527281,-0.8590664104125059,-0.9632412657891051,-0.75201568940309,-0.15506812156980707,2.466920742762364,1.1070483323786078,-0.686382014933223,-0.9238284147587733,-0.6412903400107077,0.3656295452994879
AT1G01060.2,1.9973257232370654,0.5007772156965516,-0.8350258375629592,-0.8940523046105117,-0.8702520906105169,1.2515491613851901,1.2228405905155457,-0.32527359541198625,-0.8029030972868939,-0.8777211418933158,-0.8378375540329533,0.47057293057478233
AT1G01060.4,2.4465498928461376,0.2911604896162013,-0.8200379721813994,-0.8541068324221364,-0.792077517665232,0.409658932356946,1.2547944630835082,-0.09124807330484447,-0.7500627765021193,-0.8414541738155105,-0.7773290997626527,0.5241526677511021
AT1G01060.7,2.3032082836961405,-0.028852465912838538,-0.8323070106003179,-0.7811802756538299,-0.6478300017996748,1.375370000127602,0.5989562049275774,-0.37433294756651725,-0.8176971620486448,-0.8385849456324815,-0.7556884378894445,0.7989387583524281
AT1G01080.1,-0.06580912746127872,-0.3711442368530391,-2.699164038101804,0.9138742644036285,1.142935074231046,0.1957233645445923,-0.023165504640302922,-0.699095020814143,-0.16789546956208157,0.7950342121237572,1.1074908690149783,-0.12878438688535127
AT1G01080.3,-0.21163111691118566,-1.2307820379297203,1.7637892241570525,-0.4588364204516397,1.2453374335756082,-0.46155016485492467,-0.662377701958364,-0.984313398940642,-0.19425798682147155,1.8876421836128052,-0.5770810842966642,-0.11593892918084991
AT1G01090.1,0.0439890487330785,1.0931456018458479,0.9683229795232599,0.9457237404542356,-1.1775473140562844,-1.354181515740258,0.08792783194924068,-0.09635066344868531,0.4887789350785661,1.0613351952484682,0.02870157054027404,-2.089845410127725
AT1G01100.1,0.4990682644281341,2.6189048121460217,-1.203234675053815,-0.7128689748223966,-0.7990579282519163,0.1450169497275695,0.4686176028576282,0.42455340499862465,-0.9994565596056019,-0.45418788536334587,-0.5731863736275178,0.5858313625666155
AT1G01100.2,1.8653691198197988,-1.0106552374931856,1.3281422310544644,-1.5385217836739842,-0.7262189998483938,0.05519130459721898,0.031211168042006257,-0.0656998533508907,-0.4694695800586022,-0.8197104416763995,-0.041814950821705915,1.3921770234096797
AT1G01100.3,-0.2498874147656287,2.6617749769364223,-0.7878889149522519,1.3551142835042957,-0.12624222795740198,-0.7165015100530201,-0.11110665182434527,0.40579066409186404,-0.5777161564380651,-0.7372209619309219,-0.8654470962558256,-0.2506689903551255
AT1G01100.4,2.301416406674734,-1.4456560465805628,-0.8923425015456363,-0.40127154986239133,0.06223128964494351,-0.029376313575416778,1.0362962856895708,-0.6864293970023433,0.20600054507110002,-0.30233691829215503,-0.9144984401646616,1.065966639942818
AT1G01120.1,0.13273586749516086,1.2307088265811326,-0.11737005618595817,-1.26741845107073,-1.160305883878463,1.3576326193401642,-0.3913707325110032,1.1980342061053761,-0.10625927281764089,-1.5214384071123055,-0.5537069731218409,1.1987582571761095
AT1G01140.1,0.41940479516077844,1.459233614594755,-2.255798953658304,-1.134459618204744,0.19047657977096266,-0.5815542721943312,1.1976237298020345,0.8516851466392293,0.08201011164636232,0.23574786393872768,0.3222658815158154,-0.7866348790112775
AT1G01160.1,0.5731716771513515,-1.1815029756035973,-1.4437379322525379,-0.7261689390125879,1.596338778879315,-0.23279493717347804,-0.06426772195937099,-1.359789946956311,-0.11289221351526216,1.033870567124137,1.338105431132545,0.5796682121857935
AT1G01170.1,-1.7973249793041421,-0.6183946150279381,0.15757665676251284,1.3686222940594346,0.7194223180265381,-0.5848378073773679,-1.2374939600698127,-0.3406772965647257,0.3400392288478288,1.9247945484117597,0.3164541845144734,-0.24818057227856552
AT1G01170.2,-0.20029813314047631,-1.2020036074912002,-1.0432446488949032,2.3765102770155817,0.8558907681852932,-0.2145259988330499,0.1785484184161391,0.24528267017065297,-1.3343260335080913,-0.7377355592279439,0.5871029450660866,0.48879890224191547
